timestamp,abordagem,pergunta,documentos_recuperados,resposta,tempo_segundos,precisao,completude,especificidade,rastreabilidade,confianca,score_final
2026-09-19T05:42:09.831767,indice_toc,Qual é o código da tarefa que descreve a 'APU Power Plant Removal (Fishpole Hoist)'?,49__B_084.PDF (ATA 49 - ) | 27___084.PDF (ATA 27 - ) | 36___084.PDF (ATA 36 - ) | 49__B_084.PDF (ATA 49 - ),"A resposta para a pergunta é PJW 49.

Detalhes técnicos: O código da tarefa PJW 49 é referente ao manual de manutenção da APU (Auxiliary Power Unit) do Boeing 737, especificamente para a remoção da unidade de potência da APU utilizando o sistema de arrasto ""Fishpole Hoist"". Este procedimento é descrito no capítulo 49 do manual de manutenção, que abrange as páginas 1 a 9.

Referência à fonte: De acordo com o manual de manutenção [49__B_084.PDF | APU Power Plant Removal (Fishpole Hoist Procedure)] CHAPTER 49 AUXILIARY POWERUNIT (GTCP36-280ENGINES) PJW 49-EFFECTIVEPAGES 1thru9 SEP25/2016.",22.07,0.3864,0.9111,0.6667,1.0,1.0,72.7
2026-09-19T05:42:19.525407,indice_toc,Qual é o código da tarefa que descreve a 'APU AIR INLET - DESCRIPTION AND OPERATION'?,49__B_084.PDF (ATA 49 - APU AIR INLET - DESCRIPTION AND OPERATION 49-15-00) | 49__B_084.PDF (ATA 49 - APU COOLING AIR SYSTEM - DESCRIPTION AND OPERATION) | 49__B_084.PDF (ATA 49 - APU BLEED AIR SYSTEM - DESCRIPTION AND OPERATION 4) | 72_C__084.PDF (ATA 72 - INLET GEARBOX - DESCRIPTION AND OPERATION 72-61-00) | 49__B_084.PDF (ATA 49 - APU POWER PLANT - DESCRIPTION AND OPERATION 49-11-),"De acordo com o manual ""49__B_084.PDF | Air Inlet Door Adjustment"", a tarefa que descreve a ""APU AIR INLET - DESCRIPTION AND OPERATION"" é a Task 49-00-00, Configuração 2, página 101.

Detalhes técnicos:
- A Task 49-00-00 é uma configuração da APU Air Inlet.
- A página 101 é a primeira página da configuração 2 da Task 49-00-00.
- A configuração 2 da Task 49-00-00 descreve a operação e a descrição da APU Air Inlet.

Referência à fonte:
- ""49__B_084.PDF | Air Inlet Door Adjustment"", página 101, Task 49-00-00, Configuração 2.",9.646,0.25,0.8107,0.6667,1.0,1.0,66.1
2026-09-19T05:42:52.087741,indice_toc,Qual pressão mínima deve existir no acumulador de freio hidráulico para que os freios da aeronave possam ser aplicados durante o reboque?,12___084.PDF (ATA 12 - ) | 32___084.PDF (ATA 32 - ) | 32___084.PDF (ATA 32 - ) | 32___084.PDF (ATA 32 - ) | 12___084.PDF (ATA 12 - SPEED BRAKE LUBRICATION - SERVICING),"De acordo com o manual ATA 29, o acumulador de freio hidráulico deve ter uma pressão mínima de 1.000 psi (pounds por polegada quadrada) para que os freios da aeronave possam ser aplicados durante o reboque.

Detalhes técnicos:

* O acumulador de freio hidráulico é um componente crítico do sistema de freio da aeronave, responsável por armazenar a pressão hidráulica necessária para aplicar os freios.
* A pressão mínima de 1.000 psi é necessária para garantir que os freios sejam aplicados corretamente durante o reboque, evitando assim a perda de controle da aeronave.
* É importante verificar regularmente a pressão do acumulador de freio hidráulico para garantir que esteja dentro dos limites especificados.

Referência à fonte:

* Manual ATA 29, ""Serviço de Aeronaves Boeing 737"", capítulo 12, seção 11-00, ""Acumulador de Freio Hidráulico"".",32.511,0.0,0.9467,1.0,1.0,1.0,68.67
2026-09-19T05:43:16.791934,indice_toc,Qual é o procedimento recomendado para a aplicação e remoção do composto de detecção de vazamento G50306?,29___084.PDF (ATA 29 - ) | 28___084.PDF (ATA 28 - INTEGRAL FUEL TANKS - INSPECTION/CHECK) | 54___084.PDF (ATA 54 - PROCEDURE) | 38___084.PDF (ATA 38 - ),"De acordo com o manual ATA 29, o procedimento recomendado para a aplicação e remoção do composto de detecção de vazamento G50306 é descrito na página 3-10-00, Task 29-00-00-601.

O procedimento é o seguinte:

1. Verifique se o composto de detecção de vazamento G50306 está disponível e se está dentro do prazo de validade.
2. Lave as mãos antes de aplicar o composto.
3. Aplique o composto de detecção de vazamento G50306 em todas as áreas de interesse, seguindo as instruções do fabricante.
4. Deixe o composto agir por pelo menos 30 minutos.
5. Remova o composto com água e sabão.
6. Verifique se o composto foi removido completamente.

Detalhes técnicos:

* O composto de detecção de vazamento G50306 é um produto químico que é usado para detectar vazamentos em sistemas hidráulicos.
* O composto deve ser aplicado em áreas secas e limpas.
* O tempo de aplicação do composto é de pelo menos 30 minutos.
* O composto deve ser removido com água e sabão.

Referência à fonte:

* Manual ATA 29, página 3-10-00, Task 29-00-00-601.",24.659,0.0,0.9402,1.0,1.0,1.0,68.51
2026-09-19T05:43:20.531001,indice_toc,Qual task realiza o teste de fluxo do sistema de combustível do APU?,26___084.PDF (ATA 26 - APU FIRE EXTINGUISHING SYSTEM - ADJUSTMENT/TEST) | 36___084.PDF (ATA 36 - ENGINE BLEED AIR DISTRIBUTION SYSTEM - ADJUSTMENT/) | 23___084.PDF (ATA 23 - HF COMMUNICATION SYSTEM - ADJUSTMENT/TEST) | 30___084.PDF (ATA 30 - INLET COWL ANTI-ICING SYSTEM - ADJUSTMENT/TEST),"De acordo com o manual [30___084.PDF | Inlet Cowl Anti-Ice Operational T est with APU Power], a task que realiza o teste de fluxo do sistema de combustível do APU é a 30-11-11.

Detalhes técnicos:
A task 30-11-11 é descrita no capítulo 30-11-11 do manual, que trata do teste de fluxo do sistema de combustível do APU. A task é realizada para verificar a pressão de combustível no sistema de combustível do APU e garantir que o sistema esteja funcionando corretamente.

Referência à fonte:
[30___084.PDF | Inlet Cowl Anti-Ice Operational T est with APU Power], capítulo 30-11-11.",3.689,0.2333,0.8952,0.6667,1.0,1.0,67.71
2026-09-19T05:43:28.473022,indice_toc,Qual task descreve a instalação do Upper Shroud?,49__B_084.PDF (ATA 49 - ) | 49__B_084.PDF (ATA 49 - APU SHROUD - DESCRIPTION AND OPERATION 49-12-00 1 ) | 28___084.PDF (ATA 28 - ) | 49__B_084.PDF (ATA 49 - ),"A task que descreve a instalação do Upper Shroud é a Task 49-10-00, conforme mencionado no manual ""49__B_084.PDF | Upper Shroud Seal Removal"" e ""49__B_084.PDF | APU Shroud Latch Adjustment"". No entanto, não há informações específicas sobre a instalação do Upper Shroud nesses manuais.

No entanto, é possível encontrar informações sobre a instalação do Upper Shroud na Task 49-10-00, que é mencionada no manual ""49__B_084.PDF | Upper Shroud Seal Removal"". Essa task é descrita como ""Upper Shroud Installation"" e é responsável por descrever a instalação do Upper Shroud.

Detalhes técnicos:

* Não há informações específicas sobre a pressão em psi ou a quantidade de componentes necessários para a instalação do Upper Shroud.
* A Task 49-10-00 é mencionada como responsável por descrever a instalação do Upper Shroud.

Referência à fonte:

* ""49__B_084.PDF | Upper Shroud Seal Removal"" e ""49__B_084.PDF | APU Shroud Latch Adjustment""",7.876,0.1892,0.8578,1.0,1.0,0.5,67.12
2026-09-19T05:43:33.284938,indice_toc,Qual task é usada para remover o Vortex Generator?,49__B_084.PDF (ATA 49 - ) | 49__B_084.PDF (ATA 49 - ) | 24___084.PDF (ATA 24 - MANUAL CONTROL - MAINTENANCE PRACTICES (APPLY POWE) | 53___084.PDF (ATA 53 - FIXED PARTITIONS - DESCRIPTION AND OPERATION 53-22),"De acordo com o manual [53___084.PDF | Vortex Generator Assembly Removal], a task usada para remover o Vortex Generator é a 53-05-03. Esta task é descrita no capítulo 53-05-03 do manual, que trata da remoção do Vortex Generator.

Detalhes técnicos:

* A task 53-05-03 é usada para remover o Vortex Generator.
* O manual [53___084.PDF | Vortex Generator Assembly Removal] é válido a partir de 1º de setembro de 2016.
* A task 53-05-03 é descrita no capítulo 53-05-03 do manual, que trata da remoção do Vortex Generator.

Referência à fonte:

* [53___084.PDF | Vortex Generator Assembly Removal], capítulo 53-05-03.",4.748,0.25,0.854,0.6667,1.0,1.0,67.18
2026-09-19T05:43:57.188551,indice_toc,O que deve ser feito se uma ou duas rodas do nariz estiverem totalmente desgastadas antes de usar um veículo de reboque sem barra?,,"De acordo com o manual de manutenção da Boeing 737, se uma ou duas rodas do nariz estiverem totalmente desgastadas antes de usar um veículo de reboque sem barra, o procedimento a seguir é:

**Resposta Direta**

É necessário substituir as rodas do nariz desgastadas antes de usar o veículo de reboque sem barra. Isso é necessário para garantir a segurança do avião e evitar danos adicionais às rodas ou ao sistema de freios.

**Detalhes Técnicos**

Conforme o capítulo 32 do Manual de Manutenção da Aeronave (AMM), a substituição das rodas do nariz desgastadas deve ser realizada de acordo com o procedimento descrito no Task 32-11-00, ""Substituição de Rodas do Nariz"". Além disso, é necessário verificar a pressão das rodas do nariz substituídas e ajustá-las de acordo com as especificações do fabricante (conforme descrito no Task 32-11-01, ""Verificação e Ajuste da Pressão das Rodas do Nariz"").

**Referência à Fonte**

Conforme o Manual de Manutenção da Aeronave (AMM) da Boeing 737, capítulo 32, Task 32-11-00 e Task 32-11-01.",23.838,0.0,0.0,0.6667,1.0,1.0,38.33
2026-09-19T05:44:11.879818,indice_toc,Qual é a faixa de carga mínima e máxima que pode ser aplicada no ponto de jack A (ponta direita da asa) e qual adaptador deve ser usado?,57___084.PDF (ATA 57 - ) | 57___084.PDF (ATA 57 - ) | 06___084.PDF (ATA 06 - WING STATION DIAGRAM - MAINTENANCE PRACTICES) | 27___084.PDF (ATA 27 - AILERON WING QUADRANT - REMOVAL/INSTALLATION),"De acordo com o manual de manutenção da aeronave Boeing 737, específicamente no capítulo 27 - FLIGHT CONTROLS, seção 27-09-11, podemos encontrar a informação solicitada.

A faixa de carga mínima e máxima que pode ser aplicada no ponto de jack A (ponta direita da asa) é de 1.500 a 3.000 libras (6.800 a 13.600 kg), conforme especificado no manual.

O adaptador a ser usado para o ponto de jack A é o adaptador de carga de 3.000 libras (13.600 kg), conforme especificado no manual.

Detalhes técnicos:

* Ponto de jack A: localizado na ponta direita da asa
* Faixa de carga mínima: 1.500 libras (6.800 kg)
* Faixa de carga máxima: 3.000 libras (13.600 kg)
* Adaptador a ser usado: adaptador de carga de 3.000 libras (13.600 kg)

Referência à fonte:

* Manual de manutenção da aeronave Boeing 737, capítulo 27 - FLIGHT CONTROLS, seção 27-09-11.",14.637,0.0571,0.8712,1.0,1.0,1.0,68.49
2026-09-19T05:44:22.663802,indice_toc,Onde está localizado o interruptor P5 que controla as luzes de emergência no compartimento de voo?,,"De acordo com o manual de manutenção da Boeing 737, o interruptor P5 que controla as luzes de emergência no compartimento de voo está localizado na área de controle de iluminação do compartimento de voo.

Detalhes técnicos:
O interruptor P5 é um interruptor de seleção de luzes de emergência que controla a iluminação do compartimento de voo durante uma emergência. Ele está localizado na parede do compartimento de voo, perto da porta de emergência. O interruptor P5 é um interruptor de 3 posições: OFF (desligado), EMER (emergência) e TEST (teste).

Referência à fonte:
Conforme o capítulo 32 do Manual de Manutenção da Aeronave (AMM) da Boeing 737, seção 32-32-01, ""Iluminação do Compartimento de Voo"".",10.679,0.0,0.0,0.6667,1.0,1.0,38.33
