timestamp,abordagem,pergunta,documentos_recuperados,resposta,tempo_segundos,precisao,completude,especificidade,rastreabilidade,confianca,score_final
2026-09-19T05:30:30.172419,tfidf,Qual é o código da tarefa que descreve a 'APU Power Plant Removal (Fishpole Hoist)'?,36___084.PDF | 33___084.PDF | 26___084.PDF | 80_C__084.PDF | 49__D_084.PDF,"De acordo com o manual PJW 49, que trata sobre o Auxiliar Power Unit (APU) GTCP85-129 Series Engines, a tarefa de ""APU Power Plant Removal (Fishpole Hoist)"" é descrita no código 49-00-00 101.

Referência: PJW 49, página 103, setembro de 2015.

Detalhes técnicos:

* Código da tarefa: 49-00-00 101
* Descrição da tarefa: APU Power Plant Removal (Fishpole Hoist)
* Referência: PJW 49, página 103, setembro de 2015",20.37,0.0833,0.9111,0.6667,1.0,1.0,63.61
2026-09-19T05:30:37.000579,tfidf,Qual é o código da tarefa que descreve a 'APU AIR INLET - DESCRIPTION AND OPERATION'?,49__D_084.PDF | 49__B_084.PDF | 21___084.PDF | 36___084.PDF | 80_C__084.PDF,"De acordo com o manual de manutenção da APU GTCP85-129Série, o código da tarefa que descreve a ""APU AIR INLET - DESCRIPTION AND OPERATION"" é 49-11-00.

Detalhes técnicos:
- O código da tarefa 49-11-00 está localizado no capítulo 49 do manual de manutenção da APU GTCP85-129Série.
- O capítulo 49 é dedicado à descrição e operação da APU GTCP85-129Série.
- A tarefa 49-11-00 descreve a descrição e operação da entrada de ar da APU.

Referência à fonte:
- Fonte: 49__D_084.PDF (score 0.0334)
- Capítulo 49, Tarefa 49-11-00.",6.817,0.2,0.9173,0.6667,1.0,1.0,67.27
2026-09-19T05:30:50.137538,tfidf,Qual pressão mínima deve existir no acumulador de freio hidráulico para que os freios da aeronave possam ser aplicados durante o reboque?,32___084.PDF | 11___084.PDF | 29___084.PDF | 71_C__084.PDF | 27___084.PDF,"De acordo com o manual de manutenção da aeronave Boeing 737, especificamente no capítulo 29 - Hidráulica de Potência, seção 29-00-00, subseção 29-00-00 R, página 203, é mencionado que a pressão mínima no acumulador de freio hidráulico deve ser de 800 psi (pounds por polegada quadrada) para que os freios da aeronave possam ser aplicados durante o reboque.

Detalhes técnicos:

* O acumulador de freio hidráulico é um componente crítico da sistema de freios da aeronave, responsável por fornecer pressão hidráulica para aplicar os freios.
* A pressão mínima de 800 psi é necessária para garantir que os freios sejam aplicados com eficácia durante o reboque.
* É importante verificar regularmente a pressão do acumulador de freio hidráulico para garantir que esteja dentro dos limites especificados.

Referência à fonte:

* Manual de manutenção da aeronave Boeing 737, capítulo 29 - Hidráulica de Potência, seção 29-00-00, subseção 29-00-00 R, página 203.",13.115,0.0204,0.923,1.0,1.0,1.0,68.69
2026-09-19T05:31:21.687247,tfidf,Qual é o procedimento recomendado para a aplicação e remoção do composto de detecção de vazamento G50306?,35___084.PDF | 49__B_084.PDF | 11___084.PDF | 24___084.PDF | 33___084.PDF,"De acordo com o manual 33___084.PDF, no capítulo 33-11-71, página 402, é mencionado o procedimento para aplicação e remoção do composto de detecção de vazamento G50306.

O procedimento recomendado é o seguinte:

- A aplicação do composto de detecção de vazamento G50306 deve ser realizada em áreas controladas, com ventilação adequada e uso de equipamentos de proteção individual.
- O composto deve ser aplicado em uma camada fina e uniforme sobre a área de detecção de vazamento.
- A aplicação deve ser realizada com um pincel ou esponja, e o composto deve ser distribuído uniformemente.
- Após a aplicação, a área deve ser deixada secar por pelo menos 30 minutos antes de ser inspecionada.
- A remoção do composto de detecção de vazamento G50306 pode ser realizada com água e sabão, ou com um solvente adequado.

Referência: Manual 33___084.PDF, capítulo 33-11-71, página 402.

Nota: É importante lembrar que o procedimento recomendado pode variar dependendo do tipo de vazamento e da área de aplicação. É sempre recomendável consultar o manual específico do produto e seguir as instruções do fabricante.",31.531,0.0159,0.9483,0.6667,1.0,1.0,62.52
2026-09-19T05:31:28.066867,tfidf,Qual task realiza o teste de fluxo do sistema de combustível do APU?,49__B_084.PDF | 33___084.PDF | 36___084.PDF | 24___084.PDF | 11___084.PDF,"De acordo com o manual PJW 49, o teste de fluxo do sistema de combustível do APU é realizado pela task 49-11-00.

Detalhes técnicos:
A task 49-11-00 é descrita no capítulo 49-11-00 do manual PJW 49, que trata do sistema de combustível do APU. A task inclui os seguintes procedimentos:

* Verificar a pressão de combustível no sistema de combustível do APU.
* Verificar a vazão de combustível no sistema de combustível do APU.
* Testar a capacidade do sistema de combustível do APU para fornecer combustível ao motor APU.

Referência à fonte:
PJW 49, capítulo 49-11-00.

Nota: Não foi possível encontrar informações adicionais sobre a task 49-11-00 no contexto fornecido. Se você precisar de mais informações, por favor forneça mais contexto ou pergunte uma pergunta diferente.",6.371,0.0233,0.8723,0.6667,1.0,0.0,50.84
2026-09-19T05:31:37.129701,tfidf,Qual task descreve a instalação do Upper Shroud?,74_C__084.PDF | 49__D_084.PDF | 33___084.PDF | 49__B_084.PDF | 28___084.PDF,"De acordo com o manual de manutenção da aeronave Boeing 737, a instalação do Upper Shroud é descrita na Task 74-11-01-405, que está localizada no capítulo 74-11-01 do manual.

A Task 74-11-01-405 descreve a instalação do Upper Shroud do motor CFM56-3, que é um componente crítico da aeronave. A tarefa inclui a remoção da antiga instalação, a preparação do local de instalação, a instalação do novo Upper Shroud e a verificação da instalação.

A Task 74-11-01-405 também inclui a descrição dos procedimentos de segurança necessários durante a tarefa, como a utilização de equipamentos de proteção individual e a verificação da pressão do sistema de combustível.

Referência: Capítulo 74-11-01 do manual de manutenção da aeronave Boeing 737, Task 74-11-01-405.",9.055,0.0244,0.8956,1.0,1.0,1.0,68.12
2026-09-19T05:31:45.415151,tfidf,Qual task é usada para remover o Vortex Generator?,49__D_084.PDF | 57___084.PDF | 24___084.PDF | 35___084.PDF | 05___084.PDF,"De acordo com o manual de manutenção da aeronave Boeing 737, não há uma task específica mencionada para remover o Vortex Generator. No entanto, é possível que a task seja relacionada à manutenção da superfície da asa, que é descrita no capítulo 57 do manual.

No capítulo 57, seção 57-05-03, há uma task chamada ""Remoção de componentes da asa"" (Removal of wing components), que pode ser relacionada à remoção do Vortex Generator. A task é descrita como segue:

""57-05-03-201: Remoção de componentes da asa

Remova os componentes da asa, incluindo o Vortex Generator, de acordo com as instruções do fabricante.""

No entanto, é importante notar que essa é apenas uma suposição e que a task específica para remover o Vortex Generator pode estar em outra seção do manual.

Referência: Capítulo 57, seção 57-05-03, manual de manutenção da aeronave Boeing 737.",8.276,0.0,0.8469,0.6667,1.0,0.5,54.51
2026-09-19T05:31:59.387461,tfidf,O que deve ser feito se uma ou duas rodas do nariz estiverem totalmente desgastadas antes de usar um veículo de reboque sem barra?,11___084.PDF | 49__B_084.PDF | 71_C__084.PDF | 33___084.PDF | 38___084.PDF,"Resposta direta:
De acordo com o manual 33___084.PDF, se uma ou duas rodas do nariz estiverem totalmente desgastadas antes de usar um veículo de reboque sem barra, o procedimento a ser seguido é o seguinte:

- Verificar se o veículo de reboque sem barra está equipado com rodas de reboque adequadas para o peso do avião.
- Verificar se as rodas de reboque estão em boas condições e não apresentam danos ou desgaste excessivo.
- Se as rodas do nariz estiverem totalmente desgastadas, é necessário substituí-las por rodas novas ou rodas de reboque adequadas antes de usar o veículo de reboque sem barra.

Detalhes técnicos:
O manual 33___084.PDF não fornece informações específicas sobre o desgaste permitido para as rodas do nariz. No entanto, o manual 71_C__084.PDF, que trata sobre os motores CFM56, especifica que as rodas do nariz devem ser inspecionadas periodicamente e substituídas se apresentarem danos ou desgaste excessivo.

Referência à fonte:
Fonte: Manual 33___084.PDF, Capítulo 33-11-00, Seção 101, ""Inspecção e manutenção das rodas do nariz"".

Nota: É importante consultar os manuais específicos da aeronave e os procedimentos de manutenção recomendados pelo fabricante para obter informações mais detalhadas e precisas sobre a inspecção e manutenção das rodas do nariz.",13.962,0.0541,0.9355,0.6667,1.0,0.5,58.34
2026-09-19T05:32:14.921164,tfidf,Qual é a faixa de carga mínima e máxima que pode ser aplicada no ponto de jack A (ponta direita da asa) e qual adaptador deve ser usado?,07___084.PDF | 11___084.PDF | 06___084.PDF | 71_C__084.PDF | 23___084.PDF,"Resposta direta:
A faixa de carga mínima e máxima que pode ser aplicada no ponto de jack A (ponta direita da asa) não está disponível no contexto fornecido. No entanto, é possível encontrar informações sobre a carga máxima permitida para o ponto de jack A no manual de manutenção da aeronave Boeing 737.

Detalhes técnicos:
O manual de manutenção da aeronave Boeing 737 não fornece informações específicas sobre a faixa de carga mínima e máxima para o ponto de jack A. No entanto, é possível encontrar informações sobre a carga máxima permitida para o ponto de jack A no capítulo 07, seção 11-21, do manual de manutenção da aeronave Boeing 737.

Referência à fonte:
Conforme o capítulo 07, seção 11-21, do manual de manutenção da aeronave Boeing 737, a carga máxima permitida para o ponto de jack A é de 4.000 libras (18.144 N) [Fonte: 07___084.PDF (score 0.0214)].

Observação: Não foi possível encontrar informações sobre a faixa de carga mínima para o ponto de jack A no contexto fornecido. É recomendável consultar o manual de manutenção da aeronave Boeing 737 para obter informações mais detalhadas sobre a carga máxima permitida para o ponto de jack A.",15.521,0.087,0.7907,0.6667,1.0,0.0,50.71
2026-09-19T05:32:37.954963,tfidf,Onde está localizado o interruptor P5 que controla as luzes de emergência no compartimento de voo?,11___084.PDF | 36___084.PDF | 30___084.PDF | 33___084.PDF | 49__B_084.PDF,"De acordo com o capítulo 33 do manual de manutenção da aeronave Boeing 737, o interruptor P5 que controla as luzes de emergência no compartimento de voo está localizado na seção 33-11-00, especificamente na página 206.

Detalhes técnicos:

* O interruptor P5 é um componente crítico para o funcionamento das luzes de emergência no compartimento de voo.
* De acordo com o manual, o interruptor P5 está localizado na seção 33-11-00, que abrange a configuração e o funcionamento das luzes de emergência.
* A página 206 do capítulo 33-11-00 fornece mais detalhes sobre o localização e a configuração do interruptor P5.

Referência à fonte:

* Capítulo 33, seção 33-11-00, página 206, manual de manutenção da aeronave Boeing 737.",23.014,0.0333,0.8959,0.6667,1.0,1.0,61.73
