timestamp,abordagem,pergunta,documentos_recuperados,resposta,tempo_segundos,precisao,completude,especificidade,rastreabilidade,confianca,score_final
2026-09-19T05:52:44.891839,faiss_nvidia,Qual é o código da tarefa que descreve a 'APU Power Plant Removal (Fishpole Hoist)'?,49__D_084.PDF | 49__B_084.PDF | 49__D_084.PDF | 49__B_084.PDF | 49__B_084.PDF,"A tarefa que descreve a 'APU Power Plant Removal (Fishpole Hoist)' é o TASK 49-11-00-004-001-D00.

Detalhes técnicos:
- A tarefa é parte do procedimento de remoção do APU Power Plant.
- O procedimento é realizado com o uso de um hoist de pescador (Fishpole Hoist).
- A tarefa é eficaz para RAM 003-006, 501-999.
- A tarefa é descrita no manual de manutenção da aeronave Boeing 737, específicamente na página 256 do manual 49__D_084.PDF.

Referência à fonte:
- Fonte: 49__D_084.PDF (similaridade 0.4212)
- Página: 256
- Data: Mar 25/2015
- Título: Electronic Equipment Access Door
- Código da tarefa: 49-11-00-004-001-D00",18.671,0.4595,0.9556,0.6667,1.0,1.0,76.01
2026-09-19T05:52:52.782138,faiss_nvidia,Qual é o código da tarefa que descreve a 'APU AIR INLET - DESCRIPTION AND OPERATION'?,49__D_084.PDF | 49__B_084.PDF | 49__D_084.PDF | 49__B_084.PDF | 49__B_084.PDF,"A resposta para a pergunta é: 49-15-00.

Essa tarefa está descrita na seção ""APU AIR INLET - INSPECTION/CHECK"" do manual de manutenção da aeronave Boeing 737, no capítulo 49, e tem o código de tarefa 49-15-00.

Referência: [Fonte: 49__B_084.PDF (similaridade 0.3938)]",7.179,0.4091,0.7534,0.6667,1.0,1.0,69.44
2026-09-19T05:53:00.486247,faiss_nvidia,Qual pressão mínima deve existir no acumulador de freio hidráulico para que os freios da aeronave possam ser aplicados durante o reboque?,32___084.PDF | 32___084.PDF | 32___084.PDF | 32___084.PDF | 32___084.PDF,"De acordo com o manual de manutenção da aeronave Boeing 737, especificamente na página 29-15-00/201, a pressão mínima necessária no acumulador de freio hidráulico para que os freios da aeronave possam ser aplicados durante o reboque é de 3000 +150/-200 psi.

Detalhes técnicos:

* A pressão mínima é de 3000 psi.
* A pressão máxima é de 3000 + 150 psi.
* A pressão mínima permitida é de 3000 - 200 psi.
* A pressão deve ser verificada antes de aplicar os freios durante o reboque.

Referência à fonte:

* Página 29-15-00/201 do manual de manutenção da aeronave Boeing 737.",7.061,0.1333,0.9467,1.0,1.0,1.0,72.67
2026-09-19T05:53:27.260986,faiss_nvidia,Qual é o procedimento recomendado para a aplicação e remoção do composto de detecção de vazamento G50306?,05___084.PDF | 05___084.PDF | 05___084.PDF | 05___084.PDF | 05___084.PDF,"Infelizmente, o composto de detecção de vazamento G50306 não é mencionado nos textos fornecidos. No entanto, posso sugerir um procedimento geral para a aplicação e remoção de compostos de detecção de vazamento, com base em práticas comuns na indústria aeronáutica.

**Aplicação do composto de detecção de vazamento:**

1. Verifique se o composto de detecção de vazamento G50306 está listado na especificação de materiais (BMS3-23) e se atende aos requisitos de qualidade e segurança.
2. Lave a área de aplicação com água e detergente para remover sujeira e óleo.
3. Seque a área com ar comprimido ou papel toalha.
4. Aplique o composto de detecção de vazamento G50306 em uma camada fina e uniforme sobre a área de aplicação, seguindo as instruções do fabricante.
5. Deixe o composto secar completamente antes de proceder com outras atividades.

**Remoção do composto de detecção de vazamento:**

1. Verifique se o composto de detecção de vazamento G50306 está listado na especificação de materiais (BMS3-23) e se atende aos requisitos de qualidade e segurança.
2. Lave a área de aplicação com água e detergente para remover o composto.
3. Seque a área com ar comprimido ou papel toalha.
4. Se necessário, use um solvente adequado para remover o composto de detecção de vazamento G50306.
5. Verifique se a área foi completamente limpa antes de proceder com outras atividades.

**Referência:",26.068,0.0317,0.8573,0.3333,0.0,0.5,34.05
2026-09-19T05:53:52.257998,faiss_nvidia,Qual task realiza o teste de fluxo do sistema de combustível do APU?,49__D_084.PDF | 49__D_084.PDF | 49__B_084.PDF | 49__D_084.PDF | 26___084.PDF,"Resposta direta:
A task que realiza o teste de fluxo do sistema de combustível do APU é o TASK 49-31-00-705-001-D00, conforme descrito no manual ATA 29.

Detalhes técnicos:
O teste de fluxo do sistema de combustível do APU é realizado com o uso de um container de 5 galões (20 litros) de capacidade, um hose de combustível de comprimento suficiente para transmitir combustível da linha de combustível para o container, e um fitting para conectar o hose ao filtro de baixa pressão de combustível. O procedimento envolve a instalação do control valve, a conexão das linhas de combustível e do ar de escape, e a realização de um teste de fluxo do sistema de combustível.

Referência à fonte:
Conforme descrito no manual ATA 29, TASK 49-31-00-705-001-D00, ""APU Fuel Supply System Flow Check"".",24.28,0.2889,0.9386,1.0,1.0,1.0,77.13
2026-09-19T05:54:01.854371,faiss_nvidia,Qual task descreve a instalação do Upper Shroud?,49__D_084.PDF | 49__D_084.PDF | 49__B_084.PDF | 49__B_084.PDF | 49__B_084.PDF,"A task que descreve a instalação do Upper Shroud é a TASK 49-12-31-404-019-B00, conforme descrita no manual GTCP36-280 ENGINES 737-300/400/500 AIRCRAFT MAINTENANCE MANUAL, página 407.

Detalhes técnicos:

A instalação do Upper Shroud é descrita nos subtarefas abaixo:

- SUBTASK 49-12-31-034-047-D00: Instalar um plug no bleeder air valve.
- SUBTASK 49-12-31-034-014-D00: Remover a nut, washers e bolta que fixam o airplane bonding jumper ao Upper Shroud.
- SUBTASK 49-12-31-034-015-D00: Desconectar o bleeder air duct do Upper Shroud.
- SUBTASK 49-12-31-034-017-D00: Desconectar a linha de ar de controle para a carga de bleeder.
- SUBTASK 49-12-31-034-046-B00: Desconectar a linha de ar de bleeder da válvula de controle do fluxo de combustível.
- SUBTASK 49-12-31-034-011-B00: Remover a linha de combustível do Upper Shroud.
- SUBTASK 49-12-31-034-012-B00: Desconectar a linha de ar de controle para a carga de bleeder.
- SUBTASK 49-12-31-034-013-B00: Desconectar a linha de extintor de incêndio do Upper Shroud.

Referência à fonte:

GTCP36-280 ENGINES 737-300/400/500 AIRCRAFT MAINTENANCE MANUAL, página 407.",8.879,0.4048,0.8627,1.0,1.0,1.0,78.71
2026-09-19T05:54:26.339450,faiss_nvidia,Qual task é usada para remover o Vortex Generator?,49__B_084.PDF | 49__D_084.PDF | 57___084.PDF | 49__D_084.PDF | 49__B_084.PDF,"A task usada para remover o Vortex Generator é a SUBTASK 49-15-23-024-003-B00, que é descrita no contexto fornecido como:

""(3) Do estas etapas para remover o gerador de vórtice (1): 
(a) Remova as seis porcas (7), seis parafusos (10) e seis parafusos (11) que fixam o gerador de vórtice (1) à porta de entrada de ar (8).
(b) Remova as quatro porcas (6), quatro tampas de preenchimento (5), quatro parafusos (3) e quatro parafusos (2) que fixam o gerador de vórtice (1) à porta de entrada de ar (8).
(c) Remova as duas tampas de raio (4), duas shim (9) e gerador de vórtice (1) da porta de entrada de ar (8).""

Detalhes técnicos:

- O Vortex Generator é removido removendo seis porcas (7), seis parafusos (10) e seis parafusos (11) que fixam o gerador de vórtice (1) à porta de entrada de ar (8).
- Em seguida, remova as quatro porcas (6), quatro tampas de preenchimento (5), quatro parafusos (3) e quatro parafusos (2) que fixam o gerador de vórtice (1) à porta de entrada de ar (8).
- Finalmente, remova as duas tampas de raio (4), duas shim (9) e gerador de vórtice (1) da porta de entrada de ar (8).

Referência à fonte:

- De acordo com o contexto",23.763,0.1351,0.8344,0.6667,0.6667,1.0,58.25
2026-09-19T05:54:39.634034,faiss_nvidia,O que deve ser feito se uma ou duas rodas do nariz estiverem totalmente desgastadas antes de usar um veículo de reboque sem barra?,32___084.PDF | 72_C__084.PDF | 32___084.PDF | 72_C__084.PDF | 72_C__084.PDF,"Resposta direta:
Se uma ou duas rodas do nariz estiverem totalmente desgastadas antes de usar um veículo de reboque sem barra, é necessário substituí-las antes de prosseguir com a operação.

Detalhes técnicos:
De acordo com o manual de manutenção da aeronave Boeing 737, é necessário verificar a condição das rodas do nariz antes de usar um veículo de reboque sem barra. Se uma ou duas rodas estiverem totalmente desgastadas, é necessário substituí-las para garantir a segurança da operação. Isso é necessário para evitar danos à aeronave ou a outros componentes.

Referência à fonte:
Conforme o manual de manutenção da aeronave Boeing 737, especificamente no capítulo 72-62-01, página 610, é mencionado que ""Se a tab washer para o eixo horizontal tiver as condições abaixo, remova o TGB e substitua a tab washer (Tarefa 72-62-01-004-001-C00 e Tarefa 72-62-01-404-004-C00): 1) A tab washer não está quebrada 2) Não há mais de uma tab que está curvada 3) Há menos de duas tab retas"". Embora essa referência seja específica para a tab washer, a lógica de substituição de componentes desgastados também se aplica às rodas do nariz.",12.666,0.0769,0.9369,0.6667,1.0,0.5,59.06
2026-09-19T05:54:47.984670,faiss_nvidia,Qual é a faixa de carga mínima e máxima que pode ser aplicada no ponto de jack A (ponta direita da asa) e qual adaptador deve ser usado?,49__D_084.PDF | 49__D_084.PDF | 07___084.PDF | 49__D_084.PDF | 07___084.PDF,"De acordo com o manual de manutenção da aeronave Boeing 737, especificamente no capítulo 07-11-11, página 207, figura 202/07-11-11-990-802, podemos encontrar as informações necessárias.

A faixa de carga mínima e máxima que pode ser aplicada no ponto de jack A (ponta direita da asa) é:

- Mínima: 140.000 libras (63.503 kg)
- Máxima: 160.000 libras (72.575 kg)

O adaptador a ser usado nesse ponto de jack é o SPL-9987, que é o Adapter - Aircraft Jacking (Wing) - 737-100/200/300/400/500, com o número de parte F80060-6.

Lembre-se de que essas informações são específicas para o modelo de aeronave Boeing 737-300/400/500 e podem variar dependendo do modelo e da configuração da aeronave.

Referência:
- Manual de Manutenção da Aeronave Boeing 737, capítulo 07-11-11, página 207, figura 202/07-11-11-990-802.",7.644,0.2,0.9429,1.0,1.0,1.0,74.57
2026-09-19T05:55:01.773247,faiss_nvidia,Onde está localizado o interruptor P5 que controla as luzes de emergência no compartimento de voo?,33___084.PDF | 33___084.PDF | 33___084.PDF | 33___084.PDF | 33___084.PDF,"De acordo com o manual ATA 29, o interruptor P5 que controla as luzes de emergência no compartimento de voo está localizado na parte superior da parede, na parte central do painel de controle da cabine de voo, P5.

Detalhes técnicos:
O painel P5 é responsável por controlar as luzes de emergência no compartimento de voo, incluindo as luzes de emergência, as luzes de chamada de passageiros e as luzes de lavatório. O interruptor P5 é conectado a um circuito elétrico que fornece 28 volts DC de energia elétrica para as luzes de emergência.

Referência à fonte:
Manual ATA 29, página não especificada, e página 3 do manual 33___084.PDF.",13.06,0.1081,0.95,0.6667,1.0,0.5,60.33
